num_nodes	n_groups	influencer_appearance	Run	Bored_A	Bored_B	Bored_both	Interest_A	Interest_B	Interest_both	Num_steps	Peak_A	Peak_B	Step_peak_A	Step_peak_B	Susceptible	initial_viral_size_A	initial_viral_size_B	meme_spread_chance	maybe_bored	influencer_spread_chance	interest_meme_A_chance	interest_meme_B_chance
200	5	1	241	37	124	10	96	105	51	29	13	45	9	6	49	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	242	62	48	9	103	97	54	24	24	24	9	4	99	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	243	20	38	1	104	97	45	28	7	18	4	7	143	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	244	52	44	5	97	105	48	35	14	19	2	7	109	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	245	20	128	9	84	104	43	34	9	30	5	15	61	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	246	72	73	24	107	99	51	22	31	28	4	12	79	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	247	124	8	4	109	109	66	28	60	6	5	1	72	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	248	96	47	15	103	88	42	31	35	21	6	5	72	5	5	0.3	0.3	0.6	0.5	0.5
200	5	1	249	94	72	12	94	100	47	26	39	25	8	11	46	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	250	64	22	3	100	103	57	27	19	11	13	1	117	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	251	117	39	9	96	103	46	23	49	16	12	5	53	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	252	101	65	10	102	103	52	29	27	31	13	6	44	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	253	15	10	0	100	102	57	15	8	7	5	2	175	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	254	70	39	17	107	102	57	34	17	21	6	4	108	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	255	112	5	0	105	95	52	29	33	5	5	1	83	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	256	125	40	6	107	107	56	24	55	24	7	5	41	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	257	9	123	2	103	104	50	40	6	49	1	7	70	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	258	46	119	16	95	106	49	28	15	45	11	6	51	5	5	0.3	0.3	0.6	0.5	0.5
200	5	3	259	121	61	16	98	104	59	35	39	18	10	20	34	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	260	153	9	0	119	115	76	43	36	8	11	1	38	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	261	33	116	9	113	103	56	28	11	42	9	9	60	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	262	97	33	7	111	101	56	39	32	16	7	7	77	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	263	59	76	11	99	105	56	22	29	37	5	5	76	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	264	69	41	17	99	104	60	31	22	14	7	9	107	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	265	139	44	24	104	96	42	27	63	17	7	7	41	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	266	32	108	7	107	104	51	32	14	40	8	10	67	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	267	96	36	9	96	103	51	25	43	16	7	6	77	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	268	138	15	0	119	104	59	44	49	7	15	2	47	5	5	0.3	0.3	0.6	0.5	0.5
200	5	5	269	75	71	8	100	95	46	37	24	18	16	19	62	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	270	8	121	4	105	114	58	35	5	41	1	10	75	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	271	86	90	22	105	104	58	27	31	39	6	6	46	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	272	13	120	2	117	109	67	41	8	30	2	14	69	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	273	23	89	3	99	107	51	38	15	26	3	6	91	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	274	57	40	14	104	104	54	21	28	13	3	10	117	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	275	8	137	1	111	99	54	62	5	27	1	24	56	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	276	92	46	3	98	103	51	39	29	13	4	20	65	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	277	123	7	1	107	105	65	42	34	6	22	1	71	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	278	106	9	1	105	94	46	27	33	6	6	1	86	5	5	0.3	0.3	0.6	0.5	0.5
200	5	7	279	37	135	11	98	105	53	23	18	50	11	6	39	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	280	88	17	5	102	94	45	34	31	10	3	2	100	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	281	76	36	6	105	105	52	24	30	21	8	5	94	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	282	9	39	0	112	120	70	37	7	13	2	7	152	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	283	31	48	6	95	99	53	21	15	25	5	5	127	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	284	20	69	3	98	102	50	25	13	18	3	12	114	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	285	9	23	3	99	98	46	15	8	15	2	2	171	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	286	61	57	15	107	106	52	35	17	18	19	9	97	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	287	32	56	10	100	110	56	24	15	23	5	8	122	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	288	45	46	9	102	107	56	31	14	17	3	9	118	5	5	0.3	0.3	0.6	0.5	0.5
200	7	1	289	61	5	1	101	119	65	20	29	5	5	1	135	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	290	31	33	3	94	98	44	25	16	16	6	6	139	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	291	72	27	1	100	106	57	36	22	10	11	5	102	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	292	76	8	0	106	99	58	36	20	6	8	1	116	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	293	52	7	0	96	93	47	18	19	6	10	2	141	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	294	48	50	6	98	98	49	23	24	22	7	9	108	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	295	64	13	0	96	95	51	29	24	10	7	1	123	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	296	9	71	1	119	95	53	26	7	25	2	6	121	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	297	12	60	1	108	102	51	37	9	23	1	10	129	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	298	63	8	0	101	108	54	29	21	7	18	2	129	5	5	0.3	0.3	0.6	0.5	0.5
200	7	3	299	43	85	17	111	122	67	31	20	31	8	6	89	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	300	48	63	16	105	100	53	28	28	29	5	6	105	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	301	17	78	0	102	105	56	41	12	19	1	19	105	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	302	64	20	2	106	109	57	35	21	8	14	7	118	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	303	35	22	2	97	100	54	20	11	13	5	5	145	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	304	13	45	1	99	100	45	41	7	14	1	14	143	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	305	31	41	5	99	110	58	35	15	21	4	7	133	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	306	51	53	5	100	93	44	37	24	19	5	9	101	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	307	31	62	1	98	98	49	28	16	28	2	10	108	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	308	18	26	1	101	94	47	17	9	13	8	8	157	5	5	0.3	0.3	0.6	0.5	0.5
200	7	5	309	66	37	7	97	116	61	29	21	21	4	4	104	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	310	9	13	1	100	108	57	15	7	7	1	2	179	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	311	34	17	5	91	95	41	24	15	11	8	6	154	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	312	55	26	8	92	108	53	29	20	15	4	3	127	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	313	10	51	0	106	92	47	20	8	24	3	8	139	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	314	23	29	0	86	98	40	23	8	10	10	11	148	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	315	41	46	3	109	111	64	21	13	22	2	4	116	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	316	44	37	3	102	100	52	32	21	19	7	10	122	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	317	43	50	1	113	93	56	24	16	23	5	5	108	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	318	6	37	0	115	90	47	18	5	17	1	3	157	5	5	0.3	0.3	0.6	0.5	0.5
200	7	7	319	17	60	3	104	103	54	15	11	31	2	7	126	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	320	276	289	265	166	148	81	28	198	219	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	321	253	294	247	147	143	74	32	192	230	5	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	322	266	274	240	143	154	71	20	198	183	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	323	286	296	282	146	155	70	28	241	253	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	324	297	250	247	162	149	84	22	229	194	4	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	325	292	272	264	152	152	72	23	231	220	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	326	273	257	230	152	148	68	21	198	178	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	327	264	290	254	160	146	74	23	222	225	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	328	260	289	249	157	159	89	24	197	225	5	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	1	329	271	291	262	141	151	69	26	215	222	5	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	330	231	286	218	158	153	78	22	161	217	4	3	1	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	331	295	276	271	150	165	77	19	247	241	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	332	287	255	242	163	142	75	22	231	184	5	6	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	333	263	288	251	156	165	95	32	202	241	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	334	294	274	268	159	158	78	24	233	224	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	335	255	295	250	156	143	81	23	203	242	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	336	286	278	264	152	156	82	22	219	224	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	337	251	295	246	159	147	78	25	205	237	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	338	293	282	275	156	168	88	22	220	242	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	3	339	278	283	261	155	141	78	24	214	215	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	340	291	279	270	171	147	79	19	223	227	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	341	250	297	247	142	148	68	27	210	232	5	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	342	296	278	274	160	141	74	22	248	232	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	343	287	270	257	153	147	76	25	219	202	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	344	293	288	281	149	150	67	28	230	226	3	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	345	297	280	277	159	136	74	24	244	225	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	346	264	295	259	158	149	80	20	182	242	5	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	347	296	71	68	151	164	74	23	231	54	4	8	1	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	348	254	300	254	143	170	86	26	194	263	5	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	5	349	262	275	237	149	140	72	25	190	213	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	350	289	273	262	145	145	70	24	220	188	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	351	282	288	270	152	147	75	25	234	224	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	352	293	278	272	154	147	79	30	235	224	4	4	1	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	353	166	295	162	140	170	74	21	122	261	5	3	1	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	354	292	231	224	137	145	65	22	208	146	4	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	355	285	280	265	149	147	76	22	221	219	3	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	356	290	294	284	149	147	80	26	252	244	3	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	357	274	291	265	156	148	77	20	214	237	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	358	286	235	221	147	145	62	19	185	172	4	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	2	7	359	282	279	261	153	160	84	23	217	217	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	360	267	268	236	168	146	83	31	190	188	5	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	361	227	266	194	144	145	74	23	158	148	6	6	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	362	270	268	240	148	167	79	26	178	183	5	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	363	271	233	209	157	145	76	26	178	136	5	6	5	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	364	254	255	210	173	155	84	28	175	165	4	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	365	82	280	72	160	157	80	26	38	157	9	6	10	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	366	95	274	77	138	146	69	23	56	166	4	5	8	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	367	288	254	243	163	166	88	21	206	167	4	4	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	368	238	242	182	161	159	82	27	149	158	5	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	1	369	180	292	175	150	159	80	26	129	216	6	4	3	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	370	206	281	189	138	150	68	25	124	162	8	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	371	240	269	210	170	150	86	20	147	197	5	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	372	251	281	232	146	159	79	26	159	219	6	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	373	251	181	134	149	159	77	23	139	127	6	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	374	257	244	202	153	155	75	26	164	142	6	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	375	254	228	182	146	144	65	30	167	137	5	6	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	376	255	276	231	177	161	94	27	175	191	5	4	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	377	236	270	208	152	162	90	23	166	184	5	4	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	378	288	198	186	163	140	75	21	185	108	4	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	3	379	230	275	206	151	148	77	21	147	196	5	4	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	380	275	245	221	150	142	72	25	184	164	5	6	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	381	262	228	193	152	159	79	26	184	162	6	7	3	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	382	254	237	192	151	150	66	25	147	182	5	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	383	282	180	165	152	143	76	26	209	108	5	6	3	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	384	231	283	216	158	153	76	23	153	193	6	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	385	109	294	104	151	169	86	20	62	210	6	4	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	386	161	281	146	151	137	65	23	87	184	7	5	4	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	387	297	166	164	167	143	83	23	185	94	3	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	388	234	192	134	150	154	75	23	129	120	4	6	8	5	5	0.3	0.3	0.6	0.5	0.5
300	3	5	389	275	192	168	155	168	85	29	166	124	5	7	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	390	274	236	210	147	157	74	24	166	144	5	6	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	391	262	259	223	169	147	87	23	163	163	5	5	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	392	204	272	177	132	152	72	27	113	186	5	5	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	393	233	282	215	140	170	70	22	159	202	5	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	394	259	244	207	139	153	66	32	178	163	5	5	4	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	395	265	233	199	158	150	79	27	157	143	6	7	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	396	270	262	232	173	161	93	27	189	163	4	5	0	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	397	131	293	126	149	173	82	23	86	211	6	4	2	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	398	261	256	218	142	161	82	25	194	158	5	6	1	5	5	0.3	0.3	0.6	0.5	0.5
300	3	7	399	271	188	163	145	144	70	26	183	115	4	6	4	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	400	190	191	96	159	164	90	36	91	80	10	8	15	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	401	180	197	97	152	148	76	24	99	95	7	6	20	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	402	241	140	91	150	148	73	29	132	70	6	8	10	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	403	167	225	103	161	148	84	30	69	104	10	11	11	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	404	223	166	104	153	160	79	37	87	63	8	10	15	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	405	232	79	41	153	143	67	30	96	27	8	7	30	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	406	217	206	135	165	164	86	28	110	107	7	8	12	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	407	224	163	110	162	136	77	24	121	69	9	11	23	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	408	246	173	132	148	154	80	28	132	91	9	9	13	5	5	0.3	0.3	0.6	0.5	0.5
300	5	1	409	244	158	114	143	146	60	35	91	86	7	10	12	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	410	232	74	47	159	152	85	34	100	27	9	5	41	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	411	187	166	78	141	158	68	31	90	88	7	7	25	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	412	102	184	44	142	147	72	44	30	74	11	13	58	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	413	182	199	103	155	153	78	31	96	111	8	7	22	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	414	249	18	9	150	157	71	30	88	10	6	6	42	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	415	183	211	116	154	160	82	24	94	95	8	7	22	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	416	244	118	87	162	144	82	30	112	59	8	9	25	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	417	186	218	124	158	152	80	24	77	114	7	7	20	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	418	193	169	85	151	156	80	26	81	74	7	10	23	5	5	0.3	0.3	0.6	0.5	0.5
300	5	3	419	122	243	83	141	145	74	34	48	125	9	7	18	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	420	241	144	101	143	151	73	28	139	74	5	7	16	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	421	164	240	123	143	160	79	33	89	105	6	7	19	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	422	143	243	107	160	156	83	33	65	107	10	7	21	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	423	221	159	93	149	141	59	25	124	81	5	5	13	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	424	45	231	25	141	148	74	29	18	100	11	7	49	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	425	156	209	84	144	142	74	30	75	92	8	6	19	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	426	244	109	84	144	155	73	32	86	45	10	11	31	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	427	199	122	66	142	168	88	36	82	49	7	9	45	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	428	215	179	107	166	165	98	25	98	90	7	9	13	5	5	0.3	0.3	0.6	0.5	0.5
300	5	5	429	83	245	50	140	144	68	29	40	135	11	7	22	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	430	167	187	80	152	140	69	28	73	82	10	8	26	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	431	96	202	58	156	142	73	32	41	90	11	6	60	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	432	192	152	67	149	153	80	28	67	66	8	12	23	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	433	123	239	83	145	154	72	23	64	126	7	8	21	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	434	229	176	124	164	143	81	24	109	78	6	7	19	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	435	198	205	126	154	161	82	35	96	100	7	7	23	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	436	156	190	81	143	162	82	21	73	86	7	8	35	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	437	236	141	88	161	152	81	22	129	72	6	8	11	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	438	203	43	11	136	137	59	41	55	19	12	11	65	5	5	0.3	0.3	0.6	0.5	0.5
300	5	7	439	119	245	83	149	165	88	23	61	131	8	6	19	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	440	106	195	50	138	149	62	38	34	63	16	11	49	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	441	71	195	31	153	157	81	27	21	97	10	7	65	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	442	169	69	9	158	151	79	33	52	18	9	3	71	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	443	6	198	0	154	137	76	36	5	57	1	11	96	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	444	151	118	33	159	168	91	33	60	31	9	4	64	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	445	159	140	45	161	170	93	30	58	41	10	8	46	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	446	151	98	22	151	162	82	38	51	19	10	12	73	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	447	140	69	19	148	164	83	54	38	22	16	11	110	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	448	216	62	28	173	158	97	28	86	22	7	10	50	5	5	0.3	0.3	0.6	0.5	0.5
300	7	1	449	227	77	53	162	159	82	25	107	41	7	9	49	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	450	109	193	61	145	140	66	35	44	78	7	7	59	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	451	172	83	23	151	135	70	40	47	29	15	19	68	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	452	69	137	17	149	141	72	44	29	32	7	7	111	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	453	151	172	82	148	153	77	24	77	73	6	7	59	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	454	142	142	48	145	150	72	37	50	52	9	8	64	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	455	89	144	14	153	143	67	36	28	37	17	9	81	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	456	104	108	12	134	152	67	36	31	32	9	9	100	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	457	172	61	20	151	155	74	37	72	21	10	14	87	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	458	46	189	17	150	156	75	30	22	59	8	8	82	5	5	0.3	0.3	0.6	0.5	0.5
300	7	3	459	94	147	32	165	156	90	32	41	42	14	11	91	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	460	113	99	31	151	149	71	31	43	44	7	7	119	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	461	141	164	61	153	156	89	34	55	52	9	11	56	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	462	63	193	37	147	148	75	29	23	68	12	12	81	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	463	158	161	56	152	153	74	27	67	77	11	7	37	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	464	209	88	47	148	140	66	30	76	32	8	9	50	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	465	164	45	18	149	145	60	39	40	17	7	7	109	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	466	65	212	43	164	156	83	30	25	73	15	10	66	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	467	104	156	36	149	162	75	29	31	61	11	9	76	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	468	190	80	31	156	140	67	30	59	35	7	10	61	5	5	0.3	0.3	0.6	0.5	0.5
300	7	5	469	147	174	64	161	157	81	25	69	70	10	5	43	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	470	159	76	19	143	151	72	46	53	23	8	4	84	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	471	202	8	3	153	168	79	31	57	8	11	3	93	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	472	213	10	0	155	144	73	30	75	9	7	2	77	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	473	91	185	28	153	155	84	43	35	72	10	8	52	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	474	194	64	29	169	158	93	32	73	19	8	13	71	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	475	110	181	51	153	150	81	25	50	89	6	6	60	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	476	79	194	45	161	156	88	28	29	78	12	9	72	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	477	65	210	38	154	160	77	33	21	88	10	12	63	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	478	13	226	3	137	158	72	28	7	92	1	10	64	5	5	0.3	0.3	0.6	0.5	0.5
300	7	7	479	50	208	18	157	151	83	35	25	55	7	15	60	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	480	377	399	376	211	212	119	23	308	353	3	3	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	481	373	390	363	201	203	110	21	300	336	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	482	395	378	373	215	202	122	25	357	299	3	3	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	483	397	374	371	201	198	96	23	359	333	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	484	392	376	368	202	205	104	27	337	310	4	4	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	485	395	370	365	214	206	111	24	360	326	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	486	391	377	368	206	201	113	23	339	331	3	4	0	5	5	0.3	0.3	0.6	0.5	0.5
400	2	1	487	361	399	360	184	193	79	28	321	347	4	3	0	5	5	0.3	0.3	0.6	0.5	0.5
