num_nodes	n_groups	influencer_appearance	Run	bored_A	bored_B	bored_both	interest_A	interest_B	interest_both	num_steps	peak_A	peak_B	step_peak_A	step_peak_B	susceptible	initial_viral_size_A	initial_viral_size_B	meme_spread_chance	maybe_bored	influencer_spread_chance	interest_meme_A_chance	interest_meme_B_chance
100	2	1	0	39	69	25	39	67	30	23	27	34	2	4	17	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	1	42	33	9	26	57	13	30	26	13	3	15	34	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	2	53	61	24	39	66	28	22	35	35	4	4	10	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	3	23	34	11	45	57	27	16	14	17	1	5	54	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	4	26	28	9	36	56	20	22	14	16	2	3	55	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	5	46	70	25	35	65	26	26	28	30	3	8	9	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	6	51	81	36	33	67	20	28	29	37	5	6	4	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	7	57	44	22	40	59	24	23	28	25	4	6	21	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	8	23	64	6	28	58	18	18	13	30	2	6	19	10	5	0.3	0.3	0.6	0.3	0.6
100	2	1	9	28	72	15	31	63	16	26	18	47	2	5	15	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	10	45	56	18	38	55	25	33	15	29	2	6	17	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	11	51	52	16	35	58	18	24	26	27	3	5	13	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	12	28	49	15	44	59	28	23	13	25	1	4	38	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	13	36	57	9	36	63	23	21	18	26	3	4	16	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	14	13	75	5	32	61	25	20	11	36	1	4	17	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	15	44	49	16	38	61	24	24	23	26	5	4	23	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	16	32	70	18	41	66	27	26	19	36	4	6	16	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	17	23	63	13	37	66	24	19	12	38	1	5	27	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	18	50	20	9	36	58	18	21	24	13	3	2	39	10	5	0.3	0.3	0.6	0.3	0.6
100	2	3	19	30	71	12	35	64	21	36	18	36	2	5	11	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	20	42	68	27	37	54	20	22	23	34	4	6	17	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	21	32	83	25	29	66	21	23	18	45	3	5	10	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	22	17	77	10	41	60	25	25	11	40	1	6	16	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	23	66	12	6	36	65	22	20	26	8	6	2	28	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	24	45	62	29	38	64	27	17	21	31	3	5	22	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	25	27	52	6	35	54	20	23	14	23	2	11	27	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	26	44	21	5	35	56	22	18	24	10	5	7	40	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	27	16	86	12	44	60	29	23	11	45	1	3	10	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	28	74	7	4	44	56	24	25	27	6	3	1	23	10	5	0.3	0.3	0.6	0.3	0.6
100	2	5	29	61	55	27	48	63	33	23	30	19	2	4	11	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	30	31	74	18	38	60	24	23	23	39	2	4	13	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	31	60	45	20	36	71	24	16	37	21	4	4	15	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	32	27	73	11	36	61	23	28	13	41	6	4	11	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	33	33	77	20	43	73	31	29	20	34	1	4	10	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	34	42	24	12	34	60	20	20	20	12	5	4	46	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	35	37	72	18	31	60	17	29	19	27	2	7	9	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	36	32	76	22	41	63	27	22	15	46	4	6	14	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	37	43	71	27	37	62	24	21	18	37	6	5	13	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	38	27	69	10	39	69	25	19	16	38	3	3	14	10	5	0.3	0.3	0.6	0.3	0.6
100	2	7	39	42	58	10	37	61	21	18	24	35	2	4	10	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	40	41	38	15	39	60	23	24	21	19	3	2	36	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	41	16	28	5	31	66	20	17	12	15	2	6	61	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	42	26	42	6	39	71	27	19	15	24	2	5	38	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	43	40	12	7	38	64	26	21	21	7	5	3	55	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	44	24	62	15	39	57	20	22	14	23	3	5	29	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	45	23	12	1	33	60	18	17	17	8	3	1	66	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	46	31	36	12	33	55	23	17	19	18	2	3	45	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	47	19	10	2	32	64	25	14	14	9	2	2	73	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	48	26	48	8	41	63	27	23	15	19	2	5	34	10	5	0.3	0.3	0.6	0.3	0.6
100	3	1	49	23	55	9	39	59	23	24	14	23	1	9	31	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	50	34	6	1	40	64	28	16	20	6	6	1	61	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	51	35	54	15	38	71	28	20	17	26	1	4	26	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	52	44	10	0	38	54	21	18	23	6	2	1	46	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	53	32	20	5	41	66	24	21	15	7	9	3	53	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	54	23	46	5	42	67	31	24	12	21	5	7	36	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	55	36	28	10	44	48	22	15	21	16	6	2	46	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	56	28	20	4	47	67	35	18	16	10	4	4	56	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	57	28	23	5	37	68	23	25	13	13	2	5	54	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	58	44	22	9	45	54	20	25	24	12	5	10	43	10	5	0.3	0.3	0.6	0.3	0.6
100	3	3	59	21	11	1	31	60	14	28	13	8	1	1	69	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	60	17	28	1	40	61	23	12	12	14	1	4	56	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	61	24	18	2	35	61	24	18	14	8	1	3	60	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	62	28	28	1	38	62	19	24	21	10	2	4	45	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	63	28	48	12	45	64	30	24	15	15	1	8	36	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	64	15	23	2	35	63	23	15	10	13	1	4	64	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	65	22	33	7	32	59	21	20	16	15	2	6	52	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	66	19	49	3	33	67	21	29	13	18	2	6	35	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	67	13	41	3	43	67	29	25	10	17	1	8	49	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	68	30	29	6	34	60	21	16	17	16	3	6	47	10	5	0.3	0.3	0.6	0.3	0.6
100	3	5	69	17	11	3	37	59	23	15	11	8	3	2	75	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	70	24	11	0	40	61	26	19	11	6	1	1	65	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	71	21	32	3	31	58	19	22	14	18	3	7	50	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	72	43	25	10	31	50	15	22	22	10	4	14	42	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	73	39	36	13	33	66	21	23	16	21	2	5	38	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	74	37	16	2	35	63	22	21	16	6	7	2	49	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	75	22	60	10	34	67	20	30	14	23	2	7	28	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	76	18	26	1	39	58	27	20	11	13	1	3	57	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	77	35	37	7	32	59	18	32	21	15	4	2	35	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	78	28	26	6	33	60	20	16	14	16	2	3	52	10	5	0.3	0.3	0.6	0.3	0.6
100	3	7	79	32	47	12	41	57	25	18	18	22	2	5	33	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	80	12	5	1	34	61	18	14	11	5	1	1	84	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	81	21	9	1	33	59	18	19	13	6	1	1	71	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	82	12	10	3	32	69	23	15	11	7	1	3	81	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	83	19	10	1	36	71	24	12	14	7	1	2	72	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	84	19	10	0	42	55	26	21	11	9	1	4	71	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	85	12	11	1	40	60	26	12	11	9	1	2	78	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	86	19	19	5	34	59	19	13	12	11	1	6	67	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	87	20	10	1	36	58	19	10	14	8	3	3	71	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	88	19	29	4	35	59	19	36	16	12	1	3	56	10	5	0.3	0.3	0.6	0.3	0.6
100	5	1	89	23	17	2	41	65	25	11	13	11	2	1	62	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	90	21	15	1	37	58	25	19	14	9	5	2	65	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	91	19	6	0	36	63	22	33	13	6	2	1	75	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	92	16	40	6	33	70	24	32	10	17	1	2	50	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	93	25	7	0	35	55	20	16	13	5	2	1	68	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	94	16	10	1	40	62	25	24	12	7	1	2	75	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	95	11	19	0	44	64	29	12	10	11	1	4	70	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	96	17	19	3	35	58	21	18	13	10	1	3	67	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	97	14	8	0	29	59	16	17	11	7	1	1	78	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	98	14	13	0	34	58	20	12	13	5	2	1	73	10	5	0.3	0.3	0.6	0.3	0.6
100	5	3	99	19	31	8	41	52	18	22	16	14	2	3	58	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	100	22	20	4	35	64	20	20	16	7	3	2	62	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	101	14	6	0	39	62	22	11	11	5	2	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	102	21	8	5	41	68	28	22	12	6	3	2	76	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	103	23	19	3	42	61	21	17	14	8	2	8	61	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	104	15	17	1	37	61	24	23	12	7	2	1	69	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	105	13	9	2	34	61	19	10	11	8	2	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	106	22	7	2	48	64	31	15	12	5	2	1	73	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	107	22	21	0	31	61	20	20	19	14	2	4	57	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	108	32	10	4	38	60	24	18	16	7	2	3	62	10	5	0.3	0.3	0.6	0.3	0.6
100	5	5	109	14	12	0	37	59	23	14	12	8	1	4	74	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	110	11	16	1	40	64	25	18	10	8	1	8	74	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	111	18	15	2	33	57	19	18	13	7	1	2	69	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	112	24	20	3	32	66	21	17	13	12	2	4	59	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	113	12	7	0	35	63	24	14	11	6	1	2	81	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	114	12	16	4	45	68	27	16	11	8	1	1	76	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	115	12	10	2	40	64	28	24	10	8	1	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	116	13	17	2	43	60	27	11	10	12	1	3	72	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	117	13	16	0	33	55	19	21	12	8	1	2	71	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	118	25	19	3	35	57	22	23	12	12	6	2	59	10	5	0.3	0.3	0.6	0.3	0.6
100	5	7	119	20	10	0	35	54	13	16	14	6	2	3	70	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	120	15	10	0	37	69	28	15	10	7	1	1	75	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	121	15	11	0	38	60	21	20	12	7	1	3	74	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	122	22	12	0	37	61	18	20	13	8	1	2	66	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	123	16	7	2	35	64	22	13	12	6	1	1	79	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	124	15	6	3	34	61	20	17	12	5	2	1	82	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	125	12	14	3	40	64	28	15	11	6	2	1	77	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	126	14	9	1	37	69	24	18	12	6	1	1	78	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	127	11	13	3	36	63	23	8	11	9	1	1	79	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	128	11	9	1	41	70	28	9	10	7	1	2	81	10	5	0.3	0.3	0.6	0.3	0.6
100	7	1	129	18	15	1	30	65	20	26	12	9	1	2	68	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	130	13	8	1	37	62	24	9	11	7	1	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	131	15	16	0	41	57	25	16	10	8	1	6	69	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	132	13	9	1	31	67	23	14	12	5	1	1	79	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	133	11	6	0	34	55	16	10	10	6	1	1	83	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	134	23	12	2	35	62	20	20	12	10	10	2	67	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	135	12	16	2	44	64	30	16	10	11	1	3	74	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	136	12	5	0	35	70	26	13	11	5	1	1	83	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	137	18	12	4	40	58	27	18	12	7	1	1	74	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	138	26	6	1	44	57	24	13	15	5	2	1	69	10	5	0.3	0.3	0.6	0.3	0.6
100	7	3	139	14	16	1	37	60	23	12	12	10	2	5	71	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	140	10	14	1	41	53	20	20	10	8	1	3	77	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	141	22	8	1	41	61	25	14	16	6	3	1	71	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	142	16	10	1	45	61	23	16	13	9	2	1	75	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	143	20	12	6	31	62	18	17	14	7	3	3	74	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	144	15	23	4	39	60	25	18	13	13	2	5	66	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	145	17	7	0	39	61	23	16	10	6	1	1	76	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	146	14	9	2	40	58	25	11	10	6	1	1	79	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	147	10	20	0	32	66	19	18	10	10	1	5	70	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	148	13	5	2	30	55	18	20	11	5	2	1	84	10	5	0.3	0.3	0.6	0.3	0.6
100	7	5	149	13	7	1	38	55	23	13	10	7	1	1	81	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	150	13	7	0	34	52	21	11	12	6	1	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	151	14	27	4	33	61	19	16	10	13	1	3	63	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	152	12	7	0	30	61	15	11	10	7	1	2	81	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	153	12	8	0	40	67	25	12	10	6	1	1	80	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	154	22	9	1	35	58	17	21	14	6	4	1	70	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	155	14	14	0	39	57	21	16	12	9	2	5	72	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	156	19	21	2	31	56	18	17	15	13	2	4	62	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	157	14	12	2	40	48	20	9	12	8	1	3	76	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	158	12	8	0	36	61	20	15	11	6	1	2	80	10	5	0.3	0.3	0.6	0.3	0.6
100	7	7	159	19	23	3	37	64	19	16	16	11	1	2	61	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	160	165	117	85	69	118	40	19	72	66	6	5	3	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	161	144	178	122	74	135	48	23	87	111	4	5	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	162	131	173	105	67	127	46	28	63	110	7	7	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	163	141	186	128	68	123	42	21	96	145	4	4	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	164	118	163	83	55	128	34	25	65	91	4	5	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	165	111	193	104	65	135	43	24	68	142	6	4	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	166	129	177	109	66	121	42	25	72	109	5	4	3	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	167	133	166	100	64	114	34	22	74	91	4	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	168	87	192	82	73	114	40	20	51	139	6	3	3	10	5	0.3	0.3	0.6	0.3	0.6
200	2	1	169	106	185	92	52	126	26	34	60	120	4	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	170	151	182	135	66	120	45	28	97	135	5	5	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	171	139	179	120	58	122	35	18	87	120	5	5	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	172	167	173	141	70	122	43	26	98	93	6	6	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	173	152	181	133	74	120	47	22	97	133	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	174	130	176	107	62	119	31	22	76	109	4	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	175	111	188	100	72	133	53	30	61	145	7	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	176	128	189	119	73	131	42	27	83	144	4	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	177	155	165	121	60	123	39	21	99	109	5	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	178	163	183	149	80	117	53	22	96	118	7	6	3	10	5	0.3	0.3	0.6	0.3	0.6
200	2	3	179	90	187	78	62	124	41	28	45	137	6	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	180	141	162	109	68	122	41	20	97	110	5	5	6	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	181	142	183	125	62	131	36	18	79	136	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	182	81	190	73	70	121	42	24	43	135	5	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	183	135	140	80	68	115	39	37	71	66	4	4	5	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	184	187	147	136	83	127	53	25	122	98	4	5	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	185	138	184	124	65	109	38	23	79	94	5	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	186	109	183	93	65	130	44	23	74	118	4	4	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	187	139	185	124	62	123	32	25	80	116	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	188	162	180	143	69	116	37	22	110	122	4	4	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	5	189	116	191	109	66	124	44	23	66	150	6	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	190	135	180	115	66	110	39	24	75	132	3	4	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	191	121	180	103	69	120	38	36	80	117	5	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	192	113	166	83	63	117	39	23	50	90	8	8	4	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	193	166	173	140	72	127	36	22	110	128	3	4	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	194	122	188	110	72	132	48	23	80	132	5	5	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	195	156	158	114	60	116	30	26	102	101	4	6	0	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	196	141	193	135	74	116	47	24	90	151	5	4	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	197	132	187	120	60	130	35	34	84	121	6	5	1	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	198	119	195	116	51	113	28	20	72	145	5	4	2	10	5	0.3	0.3	0.6	0.3	0.6
200	2	7	199	66	185	54	68	133	41	22	39	128	4	5	3	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	200	95	154	54	65	115	41	19	33	87	3	6	5	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	201	81	138	33	65	129	43	31	40	62	3	6	14	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	202	105	147	68	66	125	40	24	49	82	5	6	16	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	203	63	166	41	72	129	42	23	27	92	4	6	12	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	204	86	153	49	63	125	36	30	35	76	8	8	10	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	205	134	148	90	68	114	40	28	49	64	6	9	8	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	206	111	137	56	73	115	43	26	51	61	7	9	8	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	207	113	130	58	72	129	47	29	56	51	6	10	15	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	208	101	109	32	65	125	41	33	31	38	3	15	22	10	5	0.3	0.3	0.6	0.3	0.6
200	3	1	209	99	179	82	71	124	46	56	58	118	4	5	4	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	210	121	148	76	66	124	44	29	69	82	6	6	7	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	211	48	173	30	65	138	42	20	21	100	3	6	9	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	212	115	163	85	65	126	40	23	49	84	4	5	7	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	213	94	173	75	63	126	45	24	52	101	5	5	8	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	214	114	99	48	66	121	37	28	36	44	7	11	35	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	215	97	143	63	80	127	49	23	42	85	3	5	23	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	216	144	43	27	73	120	42	25	56	21	5	4	40	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	217	79	146	35	61	121	36	29	43	75	4	8	10	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	218	85	171	64	72	136	46	27	36	102	5	4	8	10	5	0.3	0.3	0.6	0.3	0.6
200	3	3	219	84	156	51	70	115	40	26	47	88	5	5	11	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	220	83	142	45	62	122	35	30	42	77	6	7	20	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	221	51	183	40	66	118	42	23	23	120	2	6	6	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	222	71	156	37	54	128	34	27	36	92	5	6	10	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	223	76	162	51	71	128	44	31	34	67	3	6	13	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	224	110	154	71	73	127	47	24	50	94	5	6	7	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	225	144	65	27	73	112	45	28	48	21	10	5	18	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	226	37	168	20	64	115	42	21	20	86	2	7	15	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	227	66	167	43	73	126	44	25	29	102	4	6	10	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	228	70	176	51	75	137	49	26	32	116	7	5	5	10	5	0.3	0.3	0.6	0.3	0.6
200	3	5	229	84	173	65	64	122	36	21	54	115	5	4	8	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	230	80	156	53	70	121	37	24	37	69	6	7	17	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	231	110	141	65	67	126	46	23	56	81	5	6	14	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	232	102	155	71	76	125	52	27	48	86	5	6	14	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	233	74	174	52	62	131	38	25	35	109	5	6	4	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	234	78	174	58	59	128	37	23	33	90	7	8	6	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	235	86	182	73	70	128	47	21	46	113	4	4	5	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	236	49	164	30	53	117	32	23	21	102	2	6	17	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	237	59	181	45	57	122	35	26	27	93	6	7	5	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	238	132	82	28	77	104	39	31	61	29	8	9	14	10	5	0.3	0.3	0.6	0.3	0.6
200	3	7	239	118	123	53	57	121	30	23	67	61	5	6	12	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	240	41	118	13	65	126	43	21	21	50	3	8	54	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	241	33	101	4	73	106	36	35	20	43	4	6	70	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	242	22	97	3	58	117	36	49	14	34	3	9	84	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	243	74	100	19	75	128	46	33	30	34	9	13	45	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	244	24	139	11	64	125	37	34	18	44	2	5	48	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	245	39	104	17	72	127	45	34	22	45	3	5	74	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	246	74	88	27	73	123	41	28	39	35	5	8	65	10	5	0.3	0.3	0.6	0.3	0.6
